oriX,oriY,oriZ,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,altitude,positionX,rwValue,batteryVoltage,systemState,cameraState,reactionWheelState,onTimeSec,flightTimeSec,pressure,imuTemp,baroTemp,GPSSats,latitude,longitude
0.00,65.13,24.67,-0.52,4.23,9.18,0.96,-1.79,0.51,11.39,-0.06,0.00,7.74,1,0,1,53.23,0,1011.98,40.1,43.2,12.00,44.5983,11.6554
0.00,64.79,24.99,-0.55,4.26,9.12,0.89,-1.77,0.52,12.25,-0.06,0.00,7.75,1,0,1,54.23,0,1011.89,40.2,43.3,12.00,44.5983,11.6554
0.00,65.05,24.71,-0.57,4.22,9.15,0.93,-1.75,0.44,11.76,-0.06,0.00,7.75,1,0,1,55.23,0,1011.94,40.3,43.5,12.00,44.5983,11.6554
0.00,65.56,24.25,-0.51,4.13,9.15,1.14,-1.91,0.49,12.33,-0.06,0.00,7.74,1,0,1,56.23,0,1011.88,40.5,43.6,12.00,44.5983,11.6554
0.00,65.34,24.49,-0.48,4.17,9.15,1.07,-2.03,0.54,12.26,-0.05,0.00,7.69,1,0,1,57.23,0,1011.89,40.5,43.6,12.00,44.5983,11.6554
0.00,65.01,24.77,-0.54,4.20,9.09,0.82,-1.79,0.52,12.99,-0.05,0.00,7.69,1,0,1,59.24,0,1011.81,40.7,43.8,12.00,44.5983,11.6554
0.00,65.16,24.61,-0.56,4.22,9.19,0.02,-1.86,0.47,12.67,-0.05,0.00,7.68,1,0,1,60.24,0,1011.85,40.8,43.9,12.00,44.5983,11.6554
0.00,65.26,24.50,-0.57,4.20,9.19,0.93,-1.94,0.52,12.92,-0.05,0.00,7.75,1,0,1,61.24,0,1011.82,40.8,43.9,11.00,44.5983,11.6554
0.00,65.10,24.67,-0.56,4.20,9.13,-0.30,-1.94,0.40,12.84,-0.05,0.00,7.74,1,0,1,62.25,0,1011.83,40.8,44.0,11.00,44.5983,11.6554
0.00,64.90,24.89,-0.55,4.25,9.15,0.73,-1.75,0.47,13.56,-0.04,0.00,7.68,1,0,1,63.25,0,1011.75,40.9,44.0,11.00,44.5983,11.6554
0.00,65.03,24.75,-0.54,4.23,9.15,0.75,-1.75,0.49,12.70,-0.04,0.00,7.72,1,0,1,64.25,0,1011.85,41.0,44.1,11.00,44.5983,11.6554
0.00,65.00,24.78,-0.54,4.22,9.12,1.33,-1.89,0.60,13.40,-0.04,0.00,7.70,1,0,1,66.25,0,1011.77,41.1,44.3,12.00,44.5983,11.6554
0.00,65.17,24.62,-0.54,4.18,9.10,0.47,-1.70,0.49,12.21,-0.03,0.00,7.67,1,0,1,69.26,0,1011.90,41.2,44.4,12.00,44.5983,11.6554
0.00,64.79,24.97,-0.57,4.28,9.17,0.88,-1.91,0.56,13.55,-0.03,0.00,7.68,1,0,1,70.26,0,1011.75,41.3,44.5,12.00,44.5983,11.6554
0.00,66.15,23.62,-0.55,4.06,9.27,-0.98,-1.73,0.42,13.52,-0.03,0.00,7.70,1,0,1,71.27,0,1011.76,41.4,44.6,12.00,44.5983,11.6554
0.00,65.20,24.57,-0.56,4.22,9.20,-0.25,-2.19,0.61,12.82,-0.03,0.00,7.70,1,0,1,72.27,0,1011.84,41.4,44.7,12.00,44.5983,11.6554
0.00,65.13,24.63,-0.57,4.22,9.18,1.63,-1.80,0.68,12.98,-0.03,0.00,7.67,1,0,1,73.27,0,1011.82,41.6,44.8,12.00,44.5983,11.6554
0.00,64.68,25.10,-0.55,4.29,9.15,-0.33,-1.59,0.40,13.32,-0.03,0.00,7.68,1,0,1,74.27,0,1011.78,41.6,44.8,12.00,44.5983,11.6554
0.00,65.35,24.46,-0.51,4.16,9.14,1.56,-1.70,0.61,13.27,-0.03,0.00,7.69,1,0,1,75.27,0,1011.79,41.7,44.9,12.00,44.5983,11.6554
0.00,64.48,25.35,-0.46,4.22,8.90,1.19,-1.75,0.17,12.67,-0.03,0.00,7.68,1,0,1,76.28,0,1011.85,41.7,44.9,12.00,44.5983,11.6554
0.00,65.14,24.66,-0.52,4.19,9.11,0.77,-1.82,0.45,12.75,-0.03,0.00,7.75,1,0,1,77.28,0,1011.84,41.7,45.0,12.00,44.5983,11.6554
0.00,64.84,24.94,-0.55,4.24,9.11,1.52,-1.73,0.56,12.72,-0.03,0.00,7.70,1,0,1,78.28,0,1011.85,41.7,45.0,12.00,44.5983,11.6554
0.00,64.86,24.92,-0.55,4.24,9.10,0.65,-1.75,0.45,13.00,-0.03,0.00,7.68,1,0,1,79.29,0,1011.82,41.8,45.1,12.00,44.5983,11.6554
0.00,65.18,24.61,-0.53,4.19,9.14,0.56,-1.77,0.54,13.06,-0.03,0.00,7.68,1,0,1,80.29,0,1011.81,41.9,45.1,12.00,44.5983,11.6554
0.00,64.86,24.91,-0.55,4.24,9.10,1.38,-1.80,0.47,13.00,-0.03,0.00,7.68,1,0,1,82.29,0,1011.82,41.9,45.2,12.00,44.5983,11.6554
0.00,64.89,24.89,-0.54,4.21,9.06,0.65,-1.77,0.49,12.99,-0.03,0.00,7.79,1,0,1,83.29,0,1011.82,41.8,45.1,11.00,44.5983,11.6554
0.00,64.51,25.28,-0.54,4.30,9.08,0.98,-1.87,0.56,12.99,-0.03,0.00,7.73,1,0,1,84.30,0,1011.82,41.8,45.1,11.00,44.5983,11.6554
0.00,64.76,25.02,-0.55,4.24,9.08,0.52,-1.80,0.47,12.41,-0.03,0.00,7.68,1,0,1,85.30,0,1011.88,41.8,45.1,12.00,44.5983,11.6554
0.00,64.61,25.16,-0.56,4.22,8.97,1.19,-1.63,0.47,13.18,-0.03,0.00,7.72,1,0,1,86.30,0,1011.80,41.7,45.1,12.00,44.5983,11.6554
0.00,65.30,24.47,-0.55,4.16,9.12,1.45,-1.84,0.63,12.87,-0.03,0.00,7.75,1,0,1,87.30,0,1011.83,41.8,45.1,12.00,44.5983,11.6554
0.00,61.78,28.18,-0.20,4.17,7.79,-0.67,-1.65,0.42,13.57,-0.03,0.00,7.72,1,0,1,88.31,0,1011.76,41.9,45.3,12.00,44.5983,11.6554
0.00,64.65,25.14,-0.53,4.24,9.01,0.30,-1.79,0.47,13.12,-0.03,0.00,7.74,1,0,1,89.31,0,1011.80,41.8,45.2,12.00,44.5983,11.6554
0.00,64.82,24.95,-0.56,4.24,9.10,1.19,-1.80,0.52,13.11,-0.03,0.00,7.74,1,0,1,90.31,0,1011.81,42.0,45.3,12.00,44.5983,11.6554
0.00,64.36,25.45,-0.50,4.26,8.93,0.93,-1.77,0.49,12.62,-0.03,0.00,7.72,1,0,1,91.32,0,1011.86,41.9,45.3,12.00,44.5983,11.6554
0.00,64.50,25.29,-0.53,4.25,8.99,0.23,-1.73,0.51,12.39,-0.03,0.00,7.69,1,0,1,92.32,0,1011.88,41.9,45.2,12.00,44.5983,11.6554
0.00,64.74,25.04,-0.55,4.23,9.04,0.86,-1.72,0.58,12.43,-0.03,0.00,7.70,1,0,1,93.32,0,1011.88,41.9,45.3,12.00,44.5983,11.6554
0.00,64.63,25.14,-0.56,4.25,9.04,0.58,-1.75,0.58,13.59,-0.03,0.00,7.74,1,0,1,94.32,0,1011.75,42.0,45.4,12.00,44.5983,11.6554
0.00,64.86,24.94,-0.53,4.23,9.08,1.21,-1.61,0.49,13.57,-0.04,0.00,7.74,1,0,1,95.32,0,1011.76,42.0,45.5,12.00,44.5983,11.6554
0.00,64.73,25.04,-0.56,4.25,9.08,0.86,-1.65,0.40,13.39,-0.04,0.00,7.73,1,0,1,96.33,0,1011.78,42.0,45.5,12.00,44.5983,11.6554
0.00,64.36,25.42,-0.55,4.28,9.00,0.56,-1.89,0.56,13.57,-0.04,0.00,7.69,1,0,1,97.33,0,1011.76,42.1,45.5,12.00,44.5983,11.6554
0.00,65.65,24.12,-0.55,4.09,9.11,-0.19,-1.72,0.45,13.93,-0.04,0.00,7.67,1,0,1,98.33,0,1011.72,42.2,45.5,12.00,44.5983,11.6554
0.00,65.42,24.33,-0.57,4.14,9.14,0.26,-1.73,0.44,13.88,-0.04,0.00,7.74,1,0,1,99.33,0,1011.72,42.2,45.6,13.00,44.5983,11.6554
0.00,64.51,25.28,-0.54,4.29,9.06,1.40,-1.77,0.60,13.79,-0.04,0.00,7.74,1,0,1,100.34,0,1011.73,42.3,45.7,13.00,44.5983,11.6554
0.00,66.11,23.69,-0.51,3.99,9.07,-9.20,-1.94,0.09,13.55,-0.04,0.00,7.75,1,0,1,101.34,0,1011.76,42.2,45.6,13.00,44.5983,11.6554
0.00,64.68,25.09,-0.56,4.22,9.00,0.84,-1.79,0.52,13.78,-0.04,0.00,7.73,1,0,1,102.34,0,1011.73,42.3,45.7,13.00,44.5983,11.6554
0.00,64.84,24.93,-0.56,4.23,9.07,0.94,-1.63,0.49,13.28,-0.04,0.00,7.72,1,0,1,103.34,0,1011.79,42.4,45.8,13.00,44.5983,11.6554
0.00,64.48,25.28,-0.57,4.27,9.02,1.05,-1.89,0.54,12.95,-0.04,0.00,7.70,1,0,1,104.35,0,1011.83,42.4,45.8,13.00,44.5983,11.6554
0.00,64.69,25.09,-0.54,4.25,9.07,0.65,-1.73,0.58,12.79,-0.04,0.00,7.68,1,0,1,105.35,0,1011.84,42.4,45.8,13.00,44.5983,11.6554
0.00,64.84,24.93,-0.56,4.23,9.08,0.86,-1.70,0.52,13.15,-0.05,0.00,7.65,1,0,1,108.36,0,1011.80,42.5,45.8,13.00,44.5983,11.6554
0.00,64.77,25.01,-0.54,4.22,9.02,0.65,-1.72,0.60,13.36,-0.05,0.00,7.68,1,0,1,109.36,0,1011.78,42.4,45.8,13.00,44.5983,11.6554
0.00,64.33,25.44,-0.56,4.28,8.99,1.30,-1.70,0.60,13.55,-0.05,0.00,7.74,1,0,1,110.37,0,1011.76,42.5,45.8,13.00,44.5983,11.6554
0.00,64.63,25.17,-0.53,4.25,9.04,0.40,-1.73,0.45,12.57,-0.05,0.00,7.73,1,0,1,111.37,0,1011.87,42.5,45.8,13.00,44.5983,11.6554
0.00,64.87,24.88,-0.57,4.19,9.02,0.44,-1.68,0.54,13.25,-0.05,0.00,7.73,1,0,1,112.37,0,1011.79,42.5,45.8,13.00,44.5983,11.6554
0.00,64.69,25.09,-0.55,4.24,9.04,1.09,-1.72,0.60,14.59,-0.05,0.00,7.73,1,0,1,113.37,0,1011.65,42.6,45.9,13.00,44.5983,11.6554
0.00,64.56,25.22,-0.54,4.25,9.02,0.91,-1.73,0.49,13.27,-0.05,0.00,7.77,1,0,1,114.37,0,1011.79,42.6,45.9,13.00,44.5983,11.6554
0.00,64.78,24.99,-0.55,4.23,9.06,0.67,-1.68,0.56,13.86,-0.05,0.00,7.72,1,0,1,115.38,0,1011.73,42.6,45.9,13.00,44.5983,11.6554
0.00,64.86,24.89,-0.57,4.23,9.09,0.75,-1.80,0.51,13.73,-0.05,0.00,7.67,1,0,1,116.38,0,1011.74,42.7,46.0,13.00,44.5983,11.6554
0.00,64.90,24.87,-0.56,4.21,9.06,0.67,-1.80,0.47,13.38,-0.05,0.00,7.65,1,0,1,117.38,0,1011.78,42.7,46.0,13.00,44.5983,11.6554
0.00,64.60,25.19,-0.54,4.26,9.04,0.91,-1.75,0.56,13.83,-0.05,0.00,7.72,1,0,1,118.39,0,1011.73,42.7,46.1,13.00,44.5983,11.6554
0.00,64.85,24.93,-0.54,4.22,9.05,0.72,-1.72,0.54,13.13,-0.04,0.00,7.75,1,0,1,119.39,0,1011.81,42.6,46.1,13.00,44.5983,11.6554
0.00,64.42,25.35,-0.56,4.25,8.95,0.60,-1.63,0.52,13.54,-0.04,0.00,7.74,1,0,1,120.39,0,1011.76,42.6,46.0,13.00,44.5983,11.6554
0.00,64.62,25.15,-0.56,4.23,8.99,2.29,-1.75,0.60,13.17,-0.04,0.00,7.69,1,0,1,121.40,0,1011.80,42.6,46.0,13.00,44.5983,11.6554
0.00,64.73,25.03,-0.57,4.24,9.06,0.68,-1.70,0.52,13.62,-0.04,0.00,7.68,1,0,1,122.40,0,1011.76,42.8,46.2,13.00,44.5983,11.6554
0.00,65.20,24.59,-0.54,4.16,9.07,0.63,-1.65,0.52,14.10,-0.04,0.00,7.70,1,0,1,123.40,0,1011.70,42.8,46.2,13.00,44.5983,11.6554
0.00,64.71,25.03,-0.58,4.20,8.98,0.33,-1.73,0.54,14.01,-0.04,0.00,7.74,1,0,1,124.40,0,1011.71,42.7,46.1,13.00,44.5983,11.6554
0.00,65.89,23.86,-0.56,4.02,9.06,-3.06,-1.75,0.42,14.58,-0.04,0.00,7.75,1,0,1,125.41,0,1011.65,42.7,46.1,13.00,44.5983,11.6554
0.00,69.67,19.96,-0.65,3.41,9.38,10.83,-1.84,0.72,14.61,-0.04,0.00,7.65,1,0,1,126.41,0,1011.65,42.7,46.1,13.00,44.5983,11.6554
0.00,65.17,24.61,-0.54,4.13,8.99,0.28,-1.56,0.56,13.88,-0.04,0.00,7.72,1,0,1,127.41,0,1011.73,42.8,46.2,13.00,44.5983,11.6554
0.00,64.82,24.97,-0.54,4.23,9.07,-1.89,-1.72,0.44,13.75,-0.04,0.00,7.74,1,0,1,128.41,0,1011.74,42.8,46.3,13.00,44.5983,11.6554
0.00,68.61,21.14,-0.54,3.59,9.28,2.59,-1.79,0.45,14.03,-0.04,0.00,7.74,1,0,1,129.41,0,1011.71,42.9,46.3,13.00,44.5983,11.6554
0.00,61.80,28.01,-0.53,4.74,8.89,3.99,-1.80,0.63,14.11,-0.04,0.00,7.74,1,0,1,130.42,0,1011.70,42.9,46.4,13.00,44.5983,11.6554
0.00,61.35,28.43,-0.57,4.77,8.80,8.68,-1.65,0.72,13.44,-0.04,0.00,7.73,1,0,1,132.42,0,1011.78,42.9,46.4,13.00,44.5983,11.6554
0.00,49.33,40.59,-0.37,6.72,7.84,18.04,-1.82,1.26,13.84,-0.04,0.00,7.70,1,0,1,133.43,0,1011.73,43.0,46.5,13.00,44.5983,11.6554
0.00,63.65,26.24,-0.40,4.50,9.12,-0.25,-1.50,0.75,14.74,-0.04,0.00,7.68,1,0,1,134.43,0,1011.64,43.0,46.5,13.00,44.5983,11.6554
0.00,58.96,30.85,-0.52,5.06,8.45,-1.09,-1.61,0.49,13.42,-0.04,0.00,7.70,1,0,1,135.43,0,1011.78,43.0,46.4,12.00,44.5983,11.6554
0.00,63.88,25.87,-0.59,4.37,8.99,18.83,-1.58,1.31,14.10,-0.04,0.00,7.77,1,0,1,136.43,0,1011.70,43.0,46.4,12.00,44.5983,11.6554
0.00,64.34,25.40,-0.59,4.29,9.02,-3.13,-1.70,0.21,14.06,-0.04,0.00,7.70,1,0,1,137.43,0,1011.71,43.0,46.5,12.00,44.5983,11.6553
0.00,68.40,21.38,-0.52,3.66,9.33,-3.29,-1.63,0.40,13.84,-0.04,0.00,7.72,1,0,1,138.44,0,1011.73,43.0,46.5,12.00,44.5983,11.6553
0.00,53.07,36.78,-0.50,6.00,8.01,2.40,-1.73,0.67,12.97,-0.04,0.00,7.72,1,0,1,139.44,0,1011.83,43.1,46.6,13.00,44.5983,11.6553
0.00,58.37,31.50,-0.45,5.22,8.50,13.23,-1.68,1.19,14.13,-0.04,0.00,7.74,1,0,1,140.44,0,1011.70,43.1,46.6,13.00,44.5983,11.6553
0.00,45.83,44.11,-0.35,7.35,7.57,2.43,-1.98,0.77,14.22,-0.04,0.00,7.73,1,0,1,141.44,0,1011.69,43.2,46.7,13.00,44.5983,11.6553
0.00,52.98,36.86,-0.52,5.97,7.95,-5.13,-1.73,0.23,14.33,-0.04,0.00,7.77,1,0,1,142.45,0,1011.68,43.2,46.6,13.00,44.5983,11.6553
0.00,59.58,30.27,-0.47,5.06,8.66,1.03,-1.75,0.45,13.20,-0.04,0.00,7.68,1,0,1,143.45,0,1011.80,43.1,46.7,13.00,44.5983,11.6553
0.00,58.23,31.61,-0.50,5.26,8.54,0.09,-1.84,0.54,13.22,-0.04,0.00,7.75,1,0,1,144.45,0,1011.80,43.1,46.6,13.00,44.5983,11.6553
0.00,59.20,30.59,-0.56,5.02,8.47,28.09,-1.82,1.80,13.65,-0.04,0.00,7.75,1,0,1,145.46,0,1011.75,43.2,46.6,13.00,44.5983,11.6553
0.00,50.53,39.37,-0.40,6.25,7.60,-32.13,-1.93,-0.70,13.23,-0.04,0.00,7.68,1,0,1,146.46,0,1011.80,43.1,46.6,13.00,44.5983,11.6553
0.00,54.50,35.32,-0.55,5.74,8.09,-4.45,-1.84,0.33,13.55,-0.04,0.00,7.72,1,0,1,147.46,0,1011.76,43.0,46.6,13.00,44.5983,11.6553
0.00,67.04,22.78,-0.48,3.86,9.17,-21.14,-1.79,-0.72,14.23,-0.04,0.00,7.72,1,0,1,148.47,0,1011.69,43.0,46.5,13.00,44.5983,11.6553
0.00,68.17,21.43,-0.68,3.59,9.13,10.15,-1.82,0.96,13.19,-0.04,0.00,7.77,1,0,1,149.47,0,1011.80,43.1,46.6,13.00,44.5983,11.6553
0.00,55.12,33.75,-1.19,4.88,7.21,2.76,4.01,6.28,12.73,-0.04,0.00,7.70,1,0,1,150.47,0,1011.85,43.1,46.6,13.00,44.5983,11.6553
0.00,55.53,33.95,-0.91,5.54,8.17,-5.13,-1.80,0.33,11.37,-0.04,0.00,7.74,1,0,1,151.48,0,1012.00,43.1,46.5,13.00,44.5983,11.6553
0.00,52.59,35.89,-1.59,5.86,7.94,15.66,1.54,-0.12,11.34,-0.04,0.00,7.64,1,0,1,152.48,0,1012.00,43.2,46.7,13.00,44.5983,11.6553
0.00,53.18,36.13,-1.05,5.74,7.79,3.66,-2.54,0.72,11.89,-0.04,0.00,7.73,1,0,1,153.48,0,1011.94,43.2,46.6,13.00,44.5983,11.6553
0.00,54.21,35.30,-0.87,5.56,7.81,-1.56,-1.75,0.42,11.52,-0.04,0.00,7.73,1,0,1,154.48,0,1011.98,43.2,46.6,13.00,44.5983,11.6553
0.00,53.99,35.45,-0.93,5.64,7.86,-0.84,-1.45,0.42,11.49,-0.04,0.00,7.65,1,0,1,155.48,0,1011.99,43.3,46.8,13.00,44.5983,11.6554
0.00,56.10,32.85,-1.26,5.29,8.09,0.88,-1.42,0.49,11.33,-0.04,0.00,7.64,1,0,1,156.49,0,1012.01,43.4,46.9,13.00,44.5983,11.6554
0.00,55.76,33.69,-0.95,5.56,8.29,0.80,-1.73,0.54,11.40,-0.04,0.00,7.67,1,0,1,157.49,0,1012.00,43.5,47.0,13.00,44.5983,11.6554
0.00,55.62,33.85,-0.93,5.58,8.27,1.50,-1.84,0.67,11.46,-0.04,0.00,7.64,1,0,1,158.49,0,1011.99,43.5,47.0,13.00,44.5983,11.6554
0.00,53.27,36.38,-0.78,5.95,8.04,1.30,-1.79,0.75,10.92,-0.04,0.00,7.74,1,0,1,159.49,0,1012.05,43.6,47.1,13.00,44.5983,11.6554
0.00,54.65,34.92,-0.85,5.80,8.26,0.65,-1.86,0.73,10.50,-0.04,0.00,7.73,1,0,1,160.50,0,1012.10,43.6,47.1,13.00,44.5983,11.6554
0.00,59.96,28.95,-1.27,4.81,8.61,-18.59,-0.47,0.25,11.99,-0.04,0.00,7.67,1,0,1,161.50,0,1011.93,43.6,47.1,13.00,44.5983,11.6554
0.00,54.57,34.89,-0.93,5.66,8.06,0.28,-1.84,0.44,11.79,-0.04,0.00,7.73,1,0,1,162.50,0,1011.96,43.5,47.1,13.00,44.5983,11.6554
0.00,54.26,35.19,-0.96,5.78,8.14,0.84,-1.75,0.45,11.25,-0.04,0.00,7.64,1,0,1,163.50,0,1012.01,43.6,47.2,13.00,44.5983,11.6554
0.00,54.27,35.20,-0.94,5.80,8.17,0.93,-1.96,0.49,10.70,-0.04,0.00,7.74,1,0,1,165.50,0,1012.07,43.8,47.3,13.00,44.5983,11.6554
0.00,54.35,35.11,-0.94,5.75,8.12,0.70,-1.75,0.51,11.14,-0.04,0.00,7.75,1,0,1,166.51,0,1012.03,43.7,47.3,13.00,44.5983,11.6554
0.00,54.16,35.29,-0.96,5.79,8.13,0.93,-1.77,0.58,11.17,-0.04,0.00,7.68,1,0,1,167.51,0,1012.02,43.8,47.4,13.00,44.5983,11.6554
0.00,54.42,35.05,-0.93,5.74,8.13,0.79,-1.77,0.54,11.03,-0.04,0.00,7.73,1,0,1,168.51,0,1012.04,43.9,47.4,13.00,44.5983,11.6554
0.00,54.15,35.26,-0.99,5.79,8.13,0.56,-1.72,0.38,11.27,-0.04,0.00,7.68,1,0,1,169.52,0,1012.01,43.9,47.4,13.00,44.5983,11.6554
0.00,54.20,35.18,-0.99,5.67,7.98,0.58,-1.77,0.47,11.17,-0.04,0.00,7.74,1,0,1,171.52,0,1012.02,44.0,47.5,13.00,44.5983,11.6554
0.00,53.35,36.05,-0.94,5.53,7.54,0.38,-1.35,0.79,11.18,-0.04,0.00,7.68,1,0,1,173.52,0,1012.02,44.1,47.6,13.00,44.5983,11.6554
0.00,54.20,35.35,-0.86,5.80,8.13,-1.19,-1.91,0.54,10.94,-0.04,0.00,7.67,1,0,1,174.52,0,1012.05,44.1,47.7,13.00,44.5983,11.6554
0.00,54.53,34.91,-0.96,5.69,8.10,0.91,-1.80,0.60,10.80,-0.04,0.00,7.72,1,0,1,175.53,0,1012.07,44.1,47.7,13.00,44.5983,11.6554
0.00,51.42,38.12,-0.89,6.20,7.85,-0.63,-1.56,0.80,11.23,-0.04,0.00,7.74,1,0,1,176.53,0,1012.02,44.2,47.7,13.00,44.5983,11.6554
0.00,55.42,34.17,-0.83,5.71,8.37,-0.07,-1.87,0.31,11.48,-0.04,0.00,7.75,1,0,1,177.53,0,1011.99,44.2,47.8,13.00,44.5983,11.6554
0.00,53.88,35.63,-0.89,5.68,7.88,3.57,-1.50,0.96,11.73,-0.04,0.00,7.65,1,0,1,178.53,0,1011.97,44.2,47.8,13.00,44.5983,11.6554
0.00,54.03,35.52,-0.86,5.82,8.11,0.60,-1.79,0.49,10.85,-0.04,0.00,7.74,1,0,1,180.53,0,1012.06,44.3,47.9,13.00,44.5983,11.6554
0.00,53.71,35.72,-0.97,5.85,8.07,0.98,-1.75,0.52,11.86,-0.04,0.00,7.74,1,0,1,181.54,0,1011.95,44.3,47.9,13.00,44.5983,11.6554
0.00,54.15,35.30,-0.95,5.76,8.08,1.12,-1.79,0.56,11.72,-0.04,0.00,7.73,1,0,1,182.54,0,1011.97,44.4,48.0,13.00,44.5983,11.6554
0.00,54.62,34.86,-0.92,5.70,8.13,0.86,-1.72,0.54,11.18,-0.04,0.00,7.65,1,0,1,183.54,0,1012.03,44.4,48.0,12.00,44.5983,11.6554
0.00,54.51,34.95,-0.95,5.72,8.14,0.84,-1.72,0.60,10.84,-0.04,0.00,7.74,1,0,1,184.55,0,1012.06,44.4,48.1,12.00,44.5983,11.6554
0.00,54.38,35.06,-0.96,5.73,8.11,0.61,-1.72,0.47,12.63,-0.04,0.00,7.65,1,0,1,185.55,0,1011.87,44.5,48.1,12.00,44.5983,11.6554
0.00,54.35,35.09,-0.96,5.74,8.12,0.61,-1.80,0.49,11.90,-0.04,0.00,7.64,1,0,1,186.55,0,1011.95,44.5,48.1,12.00,44.5983,11.6554
0.00,53.54,35.91,-0.89,5.48,7.51,1.26,-1.58,0.28,12.13,-0.04,0.00,7.73,1,0,1,187.55,0,1011.92,44.5,48.2,12.00,44.5983,11.6554
0.00,54.09,35.40,-0.92,5.80,8.12,0.89,-1.75,0.52,11.64,-0.04,0.00,7.73,1,0,1,189.56,0,1011.98,44.7,48.2,12.00,44.5983,11.6554
0.00,54.15,35.28,-0.96,5.73,8.04,0.72,-1.80,0.45,11.68,-0.04,0.00,7.74,1,0,1,190.56,0,1011.97,44.7,48.3,12.00,44.5983,11.6554
0.00,54.53,34.94,-0.93,5.70,8.11,0.60,-1.70,0.47,11.91,-0.04,0.00,7.67,1,0,1,191.57,0,1011.95,44.7,48.3,12.00,44.5983,11.6554
0.00,54.36,35.06,-0.99,5.76,8.15,0.54,-1.75,0.49,11.66,-0.04,0.00,7.74,1,0,1,192.57,0,1011.98,44.7,48.3,12.00,44.5983,11.6554
0.00,54.29,35.16,-0.95,5.75,8.11,0.91,-1.68,0.56,12.09,-0.04,0.00,7.73,1,0,1,193.57,0,1011.93,44.7,48.3,12.00,44.5983,11.6554
0.00,54.72,34.53,-1.15,5.89,8.48,-0.05,-1.59,0.56,12.11,-0.04,0.00,7.73,1,0,1,196.57,0,1011.93,44.9,48.4,12.00,44.5983,11.6554
0.00,53.60,35.88,-0.93,5.85,8.03,1.12,-1.72,0.52,12.72,-0.04,0.00,7.65,1,0,1,201.58,0,1011.86,45.0,48.6,13.00,44.5983,11.6554
0.00,55.23,34.11,-1.03,5.60,8.20,0.89,-1.75,0.58,11.97,-0.04,0.00,7.74,1,0,1,202.58,0,1011.94,45.0,48.6,13.00,44.5983,11.6554
0.00,54.57,34.88,-0.95,5.70,8.12,0.79,-1.72,0.56,12.31,-0.04,0.00,7.65,1,0,1,203.59,0,1011.91,45.1,48.7,13.00,44.5983,11.6554
0.00,54.98,34.45,-0.95,5.56,8.05,0.12,-1.68,0.58,11.85,-0.04,0.00,7.74,1,0,1,204.59,0,1011.96,45.1,48.7,13.00,44.5983,11.6554
0.00,54.05,35.44,-0.92,5.80,8.10,0.77,-1.70,0.67,11.69,-0.04,0.00,7.73,1,0,1,205.59,0,1011.97,45.2,48.7,13.00,44.5983,11.6554
0.00,54.28,35.14,-0.99,5.76,8.12,0.86,-1.72,0.61,11.58,-0.04,0.00,7.68,1,0,1,207.59,0,1011.99,45.2,48.8,13.00,44.5983,11.6554
0.00,54.54,34.93,-0.94,5.73,8.15,0.75,-1.75,0.54,12.22,-0.04,0.00,7.67,1,0,1,208.59,0,1011.92,45.2,48.8,13.00,44.5983,11.6554
0.00,54.82,34.62,-0.95,5.66,8.15,0.86,-1.75,0.45,11.66,-0.04,0.00,7.74,1,0,1,209.60,0,1011.98,45.3,48.8,13.00,44.5983,11.6554
0.00,54.84,34.63,-0.93,5.66,8.15,0.44,-1.75,0.52,11.30,-0.04,0.00,7.67,1,0,1,210.60,0,1012.02,45.3,48.9,13.00,44.5983,11.6554
0.00,54.67,34.78,-0.94,5.68,8.12,1.44,-1.72,0.65,11.72,-0.04,0.00,7.74,1,0,1,211.60,0,1011.97,45.3,48.9,13.00,44.5983,11.6554
0.00,55.12,34.29,-1.00,5.75,8.37,0.09,-1.61,0.56,12.24,-0.04,0.00,7.73,1,0,1,212.60,0,1011.92,45.3,48.9,13.00,44.5983,11.6554
0.00,54.00,35.44,-0.96,5.78,8.06,1.03,-1.79,0.44,12.28,-0.04,0.00,7.73,1,0,1,213.60,0,1011.91,45.3,48.9,13.00,44.5983,11.6554
0.00,54.16,35.27,-0.96,5.75,8.07,0.79,-1.80,0.51,12.25,-0.04,0.00,7.74,1,0,1,216.61,0,1011.91,45.4,49.0,13.00,44.5983,11.6554
0.00,54.57,34.89,-0.93,5.68,8.09,2.05,-1.77,0.37,12.47,-0.04,0.00,7.73,1,0,1,217.61,0,1011.89,45.4,49.0,13.00,44.5983,11.6554
0.00,54.66,34.81,-0.93,5.70,8.15,0.89,-1.73,0.54,13.22,-0.04,0.00,7.69,1,0,1,219.61,0,1011.81,45.5,49.1,13.00,44.5983,11.6554
0.00,54.40,35.02,-0.98,5.74,8.14,0.75,-1.68,0.51,12.45,-0.04,0.00,7.67,1,0,1,220.62,0,1011.89,45.6,49.1,13.00,44.5983,11.6554
0.00,54.48,34.98,-0.94,5.72,8.13,0.96,-1.73,0.56,12.41,-0.04,0.00,7.73,1,0,1,222.62,0,1011.90,45.6,49.1,13.00,44.5983,11.6554
0.00,54.01,35.35,-1.03,5.84,8.16,0.86,-1.73,0.45,11.94,-0.04,0.00,7.69,1,0,1,223.62,0,1011.95,45.6,49.1,13.00,44.5983,11.6554
